clusterName,binary_genes,rf_feature_importance,cluster_median,binary_score
???,DDC,0.1410720485394855,3.489259020224053,1.0
???,TPH2,0.07737169552905873,2.597852922078814,1.0
???,SHOX2,0.045473485617910134,2.3980762246887224,1.0
???,SLC6A4,0.02327672634543489,2.1066585776865807,1.0
???,GCH1,0.0160971071269824,2.23415136468938,1.0
???,MALRD1,0.05835141666318213,3.4607583778612145,0.9825141323316109
???,GATA3,0.023680675740139923,2.3990830857141,0.980578311398077
???,VWA5B1,0.01367127465663086,2.6156938758601287,0.9517781062407749
???,PCSK1,0.013819534613681366,2.6424998698148503,0.9204922864546358
???,RNF220,0.013630326246606027,3.39867103458712,0.9162223950036577
Alpha-MN,RET,0.015487963544810945,4.9129374320854975,0.96
Alpha-MN,AHNAK2,0.02642096227707493,5.329589088795685,0.930337605566871
Alpha-MN,ANXA2,0.015500391377498517,4.7814098943433,0.9281058394433974
Alpha-MN,TMOD1,0.015697437109696104,5.035396520712071,0.9279449064277909
Alpha-MN,CHAT,0.04181840372823758,4.9153899078537036,0.9226671878447267
Alpha-MN,BCL6,0.02038822995946687,4.743981140543996,0.9223017868059759
Alpha-MN,SLC5A7,0.04389732598526197,5.351852979720528,0.9212897851890385
Alpha-MN,TNS1,0.035688858217339414,5.401864392683976,0.909091016856274
Alpha-MN,MSN,0.010161637106512439,4.398454159565482,0.9053425343153704
Alpha-MN,HTRA1,0.013521741990783922,4.87711878441863,0.9017583590380562
CSF-cNs,GATA3,0.08933043463168099,2.32971223104398,0.98
CSF-cNs,ST18,0.05246233277702428,6.047121953026892,0.9193066622434541
CSF-cNs,CRB1,0.03984881148769975,6.084458374261901,0.8906810430894753
CSF-cNs,RNF220,0.06457103192658081,6.979648097808482,0.8765937536547029
CSF-cNs,NRP2,0.0334508562329362,5.9833351313077605,0.8236147736531041
CSF-cNs,ST6GALNAC5,0.10154215392510749,6.799632356203444,0.8096399503101286
CSF-cNs,PAPPA,0.023619877984444895,5.423994665272176,0.80581239766781
CSF-cNs,TMEM132D,0.0440641992794172,3.8500811310020433,0.7898855441664085
CSF-cNs,MEIS2,0.04619106440335272,6.9987212875628195,0.7750574713161652
CSF-cNs,KCNMB2,0.020945322973493552,3.1119759089960732,0.769565111070125
Cholinergic-IN,NOS1,0.04103261470341907,5.276725984799279,0.9605420957309301
Cholinergic-IN,TRPC4,0.0060219720246685185,2.7208837093983,0.9375121007400264
Cholinergic-IN,SLC5A7,0.03591518905870709,5.176365441157678,0.92
Cholinergic-IN,CHAT,0.03182243535737377,4.540767985856182,0.92
Cholinergic-IN,ST3GAL1,0.00899506881838981,4.081509156557418,0.9003042691126065
Cholinergic-IN,DACH2,0.008807188558998301,3.016649653378442,0.8994506416603235
Cholinergic-IN,SEMA3A,0.00781332075000628,4.980090348613385,0.8456880984270723
Cholinergic-IN,GABRG1,0.0057295952712277986,2.437919858816089,0.8343895387586373
Cholinergic-IN,CEMIP,0.00595443086570152,2.208609046790725,0.8043777905548882
Cholinergic-IN,PLPP4,0.016357409621117036,5.610356608144327,0.7623162599869204
Ependymal,MLF1,0.033624390823597174,3.0383377254833475,1.0
Ependymal,NEK5,0.023382164017227824,2.6204698578493084,1.0
Ependymal,TTC21A,0.02294275025382553,2.8841011833976102,1.0
Ependymal,NME5,0.018073814713727165,3.062711606402912,1.0
Ependymal,ZBBX,0.11193774134584487,6.790306036907639,0.9814465729777163
Ependymal,KIAA2012,0.02758799087773548,3.1767218219027855,0.9609974295846562
Ependymal,HYDIN,0.08429173798054997,7.060130325226179,0.9370382679653335
Ependymal,LRGUK,0.016710737790168434,5.911338336481894,0.9361101478428858
Ependymal,LRRC9,0.04691979179187059,6.5255448471964765,0.9360087381653328
Ependymal,CFAP43,0.09913426309864116,6.9405636997423255,0.9289889258362287
GABA-Dorsal-1,CNIH3,0.02108721599242142,2.395856935500061,0.8622523040695795
GABA-Dorsal-1,RORB,0.028153090999725152,2.928446553734096,0.8518708985758425
GABA-Dorsal-1,ANGPT1,0.01149050041943782,2.694482360178861,0.8104416586878241
GABA-Dorsal-1,SEZ6,0.010595250163637729,4.735907542105597,0.8010500123167339
GABA-Dorsal-1,RHBDL3,0.01147992992559043,4.986522764605322,0.7968595754003884
GABA-Dorsal-1,TMEM178A,0.011243115201513167,2.5659320155778964,0.7949522144258667
GABA-Dorsal-1,CPLX2,0.01604482323101951,4.676293889562979,0.7778749882468453
GABA-Dorsal-1,PAX8,0.031453051968956015,5.315948995930839,0.7738070828557789
GABA-Dorsal-1,SLC6A5,0.018372063738685787,5.0615829008388475,0.7687581685966103
GABA-Dorsal-1,PAX2,0.012726345635520771,5.069537565011959,0.7577518756628819
GABA-Dorsal-2,ACTN2,0.027035985159256135,2.682405586027613,0.9391199497521546
GABA-Dorsal-2,PLCH1,0.01884251540594419,2.8887202518460517,0.8577528053758708
GABA-Dorsal-2,IPCEF1,0.020988000038297396,2.407549738626691,0.8483147259292914
GABA-Dorsal-2,GAS7,0.023080828551623103,2.8408858784612194,0.8356771649494584
GABA-Dorsal-2,EPS8,0.022863892888454945,2.685095111184182,0.7752776384338327
GABA-Dorsal-2,PAX2,0.018974819601675998,2.637237528891529,0.7734127686146242
GABA-Dorsal-2,PAX8,0.018302874204274282,2.6674918660984517,0.7689174836178345
GABA-Dorsal-2,NWD2,0.04745256121673471,5.9961049206310975,0.7643823340894405
GABA-Dorsal-2,SDK2,0.047053751331992626,5.421635532987871,0.7443860051944542
GABA-Dorsal-2,COL5A2,0.04204995276122786,3.1883617685242274,0.7216087637030978
GABA-Dorsal-3,LRRC1,0.01616898431045123,2.892557591554298,0.9426215074850196
GABA-Dorsal-3,TNFRSF19,0.01611092987436166,2.7813559378406065,0.9277178948685623
GABA-Dorsal-3,ENTPD3,0.035978475932961426,2.8915565679612314,0.8994931195985171
GABA-Dorsal-3,RORB,0.06421072758011671,6.604668039804971,0.872094807260423
GABA-Dorsal-3,PLPP4,0.030403074690134858,2.8803663354459754,0.8690867026424264
GABA-Dorsal-3,PCSK5,0.022609985210734193,3.015290813250663,0.8364942900990121
GABA-Dorsal-3,SYT10,0.019961868040798393,5.118429844512339,0.8135806037705878
GABA-Dorsal-3,SEZ6,0.01946647177420314,5.029382274150485,0.8003834098088117
GABA-Dorsal-3,NWD2,0.04615040443154306,6.242458247331742,0.7668443357374528
GABA-Dorsal-3,STARD13,0.017830048476340354,2.846700655873499,0.7537908607488831
GABA-Dorsal-4,ITGA8,0.011007703274525037,2.7220484186660556,0.9484753286292976
GABA-Dorsal-4,PRKCQ,0.03701037214137973,5.791553432816795,0.8612555786824845
GABA-Dorsal-4,STXBP6,0.016846428335174326,2.901767547246548,0.8126759260991051
GABA-Dorsal-4,MITF,0.019438283080934503,5.372845774417289,0.8117209001456323
GABA-Dorsal-4,PAX8,0.016062550619878845,2.956098858737234,0.7905197351245755
GABA-Dorsal-4,PAX2,0.03270540215979794,5.721080372123596,0.7865224453242852
GABA-Dorsal-4,PCP4L1,0.013343356513688004,4.586701830354965,0.7788875797646259
GABA-Dorsal-4,EEPD1,0.013998099540794217,4.959494397808183,0.7693839793695497
GABA-Dorsal-4,SLC6A5,0.012593847378243102,4.990776287918431,0.765250600721173
GABA-Dorsal-4,BCL11B,0.03175121032929554,5.843534118373238,0.753268378966373
GABA-Dorsal-5,THSD4,0.01281734322488358,2.4514541520613355,0.8832803670862307
GABA-Dorsal-5,PDZRN3,0.011938392353060674,2.2368334866656285,0.8820924842138796
GABA-Dorsal-5,CEMIP,0.009535145446878023,2.1943883943141045,0.8033692866073203
GABA-Dorsal-5,ST6GALNAC5,0.018585060147693035,4.215363213582669,0.7657402001668626
GABA-Dorsal-5,SLIT3,0.01513727252526292,2.875459642465074,0.7568443041637266
GABA-Dorsal-5,NWD2,0.010705105858288407,5.3563220466272,0.7518415213842656
GABA-Dorsal-5,ADAMTS17,0.010286375425206017,5.060228927039096,0.7506147295886434
GABA-Dorsal-5,GAD2,0.03373654925538811,5.911304363561857,0.7441116759899916
GABA-Dorsal-5,DPY19L1,0.008645385430368127,2.51015714933233,0.7436101894368373
GABA-Dorsal-5,BCL11B,0.03377713989644,5.680957453519996,0.7435874639635246
GABA-Dorsal-6,NRIP3,0.022137024149305205,2.098219696990441,0.9392076157239654
GABA-Dorsal-6,PRR5L,0.025520969483405688,2.318979344190932,0.9357629090034151
GABA-Dorsal-6,HUNK,0.022964883623064116,2.496352162603659,0.907066568188873
GABA-Dorsal-6,THSD4,0.04662416698493903,2.878625785670541,0.8971816100426935
GABA-Dorsal-6,DACH2,0.021423482162869777,2.862505726082315,0.8961901011469212
GABA-Dorsal-6,PDZRN3,0.02502845532589792,5.369046000346517,0.8878340915520522
GABA-Dorsal-6,RORB,0.08680794676342934,6.859846039803543,0.8765829948957934
GABA-Dorsal-6,CNIH3,0.033217539625243535,2.6395139496289333,0.8749679755659382
GABA-Dorsal-6,ABTB2,0.031876054402691416,2.803266153931489,0.8381912150816783
GABA-Dorsal-6,SLC6A5,0.029066063558212812,2.5272909416856266,0.7870333401161898
GABA-Dorsal-7,HCRTR2,0.014586966342310178,2.7982223579191445,0.9385343348266005
GABA-Dorsal-7,GSAP,0.018263745331536786,2.8557026252603235,0.8575593789809042
GABA-Dorsal-7,TOX,0.023927946029775854,5.450371837066101,0.8334136482114299
GABA-Dorsal-7,CCDC60,0.01532831063261288,1.8656338732496747,0.82194181037557
GABA-Dorsal-7,ANGPT1,0.013215086439022113,2.2850942359534105,0.7814689377534628
GABA-Dorsal-7,PAX2,0.026120719105264364,5.54141290294863,0.7763474234679099
GABA-Dorsal-7,PAX8,0.014598121568369187,2.514652836578117,0.7596512964044706
GABA-Dorsal-7,PDE1A,0.038170715782393,5.973245774878881,0.7365822288714634
GABA-Dorsal-7,GAD1,0.03959001075462351,5.762124428803681,0.730630064532192
GABA-Dorsal-7,PTPRZ1,0.01566113347015977,2.894339607137309,0.716486741679668
GABA-Dorsal-8,PARM1,0.0439624610025934,2.951630905310899,0.9814287524683604
GABA-Dorsal-8,EEPD1,0.04002825271944689,2.961517286742449,0.9211136261663464
GABA-Dorsal-8,DACH2,0.02748045481336879,3.0208876230118786,0.8995636434588797
GABA-Dorsal-8,TRPC4,0.02225129095498032,4.620708319568507,0.8606233259109094
GABA-Dorsal-8,NFIX,0.025440808993275398,4.663954841241067,0.854408254410429
GABA-Dorsal-8,GABRG1,0.052968341940569215,5.514141331378642,0.8480018502831718
GABA-Dorsal-8,RORB,0.039567422406368465,5.618088351365665,0.8450197739595056
GABA-Dorsal-8,PRKCQ,0.019843629516776467,4.927037410287776,0.8234050168760478
GABA-Dorsal-8,STAC,0.05151105060223391,5.727677031068779,0.7607971150143544
GABA-Dorsal-8,NWD2,0.02849846252936279,5.779248445034868,0.7594389571569141
GABA-Dorsal-9,TMEM200A,0.024454389801932735,2.045237171164953,0.9407771361899725
GABA-Dorsal-9,ADAMTS2,0.017216602706908123,1.8340222624712124,0.8641825961687912
GABA-Dorsal-9,GABRG1,0.017437196741967167,2.1106835942374023,0.823467595159496
GABA-Dorsal-9,HTR1F,0.01622311260178661,2.4506445127365835,0.8082941765653919
GABA-Dorsal-9,BAIAP3,0.019258953656627754,1.720327781601874,0.7809864738211573
GABA-Dorsal-9,SLC6A5,0.019579046735626472,4.951018802765233,0.7699583602682396
GABA-Dorsal-9,PAX8,0.04715745443652398,5.37690088641813,0.765012648734376
GABA-Dorsal-9,PAX2,0.04287844278143272,5.378687232105278,0.7647281139904822
GABA-Dorsal-9,TRHDE,0.04811250391512494,5.884107070706244,0.738308716807118
GABA-Dorsal-9,ADRA1A,0.0162599471824808,2.483816807176794,0.7374119394911066
GABA-Dorsal-10,RASSF8,0.01478336421679358,2.8594327951922542,0.9617128107622509
GABA-Dorsal-10,RGS9,0.012131966072279827,2.7779177038936913,0.9382704383109023
GABA-Dorsal-10,NRIP3,0.016410452606852834,2.8245471961558613,0.9024530222973447
GABA-Dorsal-10,RORB,0.02671916618128468,6.31047921539205,0.8645452063578425
GABA-Dorsal-10,TOX,0.014579273060860168,2.9493092901608433,0.8405457073505508
GABA-Dorsal-10,PRKCQ,0.014287473362986886,5.283016870286186,0.833121886884901
GABA-Dorsal-10,SYT10,0.03248948421175795,2.991403886148701,0.8159303061298177
GABA-Dorsal-10,SLC4A4,0.032391273779154406,2.9346064274111923,0.8112195529095333
GABA-Dorsal-10,NWD2,0.01688354565695451,5.9027867029118415,0.7634103522000147
GABA-Dorsal-10,STAC,0.01595061275360395,5.0981956897314005,0.7133809836616001
GABA-Gluta,NR4A2,0.03452553587024347,1.916421223449636,1.0
GABA-Gluta,NOS1,0.02158835354529336,2.317007129215209,0.96
GABA-Gluta,VWA5B1,0.017517632710026924,2.0926753338716426,0.9400845232886287
GABA-Gluta,ADGRA3,0.014249768115300808,2.3405779161235887,0.9360707946418966
GABA-Gluta,CNGB1,0.0246969960997967,2.4117344254829867,0.9047656508942914
GABA-Gluta,CDH9,0.07854771212604927,6.462674502257089,0.8998229992736377
GABA-Gluta,CBLN2,0.024096319053133187,2.480137549915294,0.8967192852881865
GABA-Gluta,CFAP54,0.015367999358257308,5.516314583105921,0.8366864059722442
GABA-Gluta,SYT10,0.016122997152447405,5.801811598744759,0.8151365040684904
GABA-Gluta,PDE1A,0.09013189092919256,6.71952001635675,0.778540014003932
GABA-M-1,MATN2,0.013754244515674453,2.0576155998055112,0.8920856627172903
GABA-M-1,RHBDL3,0.006238538393943628,4.893731876421485,0.8064536843585894
GABA-M-1,KCNA1,0.006517895470562538,5.122938531160202,0.7774201687243664
GABA-M-1,SLC6A5,0.0053730652498195355,5.173115222128455,0.7763508030112828
GABA-M-1,PAX8,0.015147302125029705,5.372285980499162,0.7739260443894287
GABA-M-1,LYPD6B,0.009397498475948157,5.299343184075806,0.7659303874962065
GABA-M-1,SST,0.00936203981795258,2.1398760568413757,0.761377262296066
GABA-M-1,PAX2,0.00797579617245912,5.213371724990462,0.7577418738027255
GABA-M-1,SPON1,0.005562583475122461,4.496727610895461,0.7271214252669692
GABA-M-1,CDH4,0.012696377021322215,5.667350299659185,0.7145146134863842
GABA-M-2,MKX,0.010153563472216513,4.8563086427804105,0.8285885254606404
GABA-M-2,MITF,0.004731953594619657,4.700978533523456,0.7871654714235058
GABA-M-2,SLC6A5,0.023718125252358436,5.309611798762349,0.7833153855943941
GABA-M-2,FLT3,0.005018806028935159,4.801959838573898,0.7675751909815602
GABA-M-2,CPLX1,0.005658671148615033,4.930061567869538,0.7668955350863653
GABA-M-2,PAX8,0.009436727649600195,2.2973700956239957,0.7514478709407173
GABA-M-2,GFRA1,0.004551511265130647,2.288917954744157,0.7492094011011271
GABA-M-2,COL19A1,0.004941292445608733,5.038280603978553,0.7478736152631649
GABA-M-2,PAX2,0.008676931235830776,4.532777295787517,0.7426014262942435
GABA-M-2,PCDH19,0.005070976179596196,4.787978778063584,0.7406039579744362
GABA-V-1,ST18,0.04760721776287611,2.6766695287656916,0.9166666666666666
GABA-V-1,NFIX,0.05270929538339398,2.2066785493635597,0.9026001139821321
GABA-V-1,PDGFD,0.020258107455472834,2.5737007623944046,0.870285404279183
GABA-V-1,PTPRZ1,0.010210761882833019,2.18919231542513,0.8354986620995031
GABA-V-1,MKX,0.008746947542044055,4.492624072532408,0.807624577743735
GABA-V-1,CDK6,0.016571748015641315,2.500634032519453,0.8037495629891567
GABA-V-1,SLC6A5,0.03473220630711925,5.212607281073875,0.7783881002414345
GABA-V-1,ST8SIA5,0.012970851840809705,2.4381563564229483,0.7465426166055074
GABA-V-1,LYPD6B,0.011431461487403117,2.1795726333702485,0.7422844010957768
GABA-V-1,PAX8,0.011618834241572524,1.7366908942920798,0.74
GABA-V-2,SAMD5,0.019432306364134386,4.910465999691481,0.8881374691418873
GABA-V-2,CDH9,0.009990375888564282,4.4326453280171965,0.8468739120503282
GABA-V-2,HTR1F,0.010123742646622434,4.989562851261989,0.8065535880108228
GABA-V-2,SLC6A5,0.05853514788274389,5.260540791430508,0.7828951204223631
GABA-V-2,COL19A1,0.011583875316490177,5.213740602463911,0.761525238872461
GABA-V-2,SV2B,0.015397199181167762,5.290183702903193,0.754719486804267
GABA-V-2,ST8SIA5,0.009797150401579427,4.962256050403437,0.7523937610373995
GABA-V-2,PAX2,0.014072583126752695,4.3570733635613985,0.74
GABA-V-2,FSTL4,0.013719550721708737,5.461566374156204,0.7328894268003134
GABA-V-2,SLIT3,0.011514496213121223,4.881190535452607,0.7223850166741381
GM Astrocytes,GPAM,0.01885040071041175,3.074710142368412,0.96418390527662
GM Astrocytes,GPLD1,0.033348182551145716,3.168462030830793,0.9548717100693045
GM Astrocytes,CLDN10,0.06096771279607264,5.40888071461125,0.9524850300465529
GM Astrocytes,HTRA1,0.031908776271183714,5.603676433764409,0.9054908358254526
GM Astrocytes,PTCH1,0.05556272367415391,6.320568835716305,0.9031505591119999
GM Astrocytes,CSGALNACT1,0.017827557545011113,3.2054501006613036,0.8910594488124414
GM Astrocytes,RFX4,0.029834508089888103,6.5266990981469775,0.8660894697708117
GM Astrocytes,RORB,0.05697753344786851,6.238655211081543,0.8528236103641524
GM Astrocytes,PDZRN4,0.02113814674445189,4.021330865988356,0.8514248078340251
GM Astrocytes,SLC4A4,0.09251674447181932,7.5100534594452935,0.8112473754858524
Gamma-MN,RET,0.017262077089223365,5.119865378764475,0.963105773060035
Gamma-MN,PRIMA1,0.013144999436730078,4.383862713615364,0.9614831970341331
Gamma-MN,COL4A3,0.021797373068260385,4.822885805178899,0.9480990241678274
Gamma-MN,TMEM200A,0.01455964660054221,4.556465805802272,0.9458507089616226
Gamma-MN,AHNAK2,0.01338318301426471,5.251887534710715,0.9304193636600941
Gamma-MN,SLC5A7,0.027495214378706456,5.97514354952427,0.9282155541901421
Gamma-MN,CHAT,0.01662012741126068,4.665352751248965,0.9250810014351484
Gamma-MN,CREB5,0.057528217595634396,7.219452470990709,0.9210692226749299
Gamma-MN,MPP3,0.014596362520642442,5.054616271828234,0.8964437028710427
Gamma-MN,HTR1F,0.018822228102044144,6.274784479122186,0.8366958837597878
Gamma_star-MN,SLC5A7,0.022857113994130967,5.863745852305984,0.9294780114907221
Gamma_star-MN,CHAT,0.008134849626981248,4.996051523150694,0.9227058168680499
Gamma_star-MN,PDE9A,0.014466534018220362,5.2055406713575145,0.9027678847755627
Gamma_star-MN,HTR1F,0.010420143805950903,4.448153129167749,0.8327223084892438
Gamma_star-MN,CEMIP,0.007634422943145327,2.2994957793024695,0.8113191943689891
Gamma_star-MN,SLIT3,0.01970627452775694,6.530270446817334,0.7950802670828325
Gamma_star-MN,ST8SIA5,0.016140145651442922,5.639035805538075,0.7865956793810008
Gamma_star-MN,SLC20A1,0.03405876651363003,5.712703227053444,0.7840421776573991
Gamma_star-MN,IVNS1ABP,0.011354754531928466,3.8449586283384067,0.7807523415685442
Gamma_star-MN,SLC24A4,0.023414176962422067,3.0001160921147463,0.7678399537588403
Gluta-Dorsal-1,DACH2,0.08382776966120384,3.112839618530618,1.0
Gluta-Dorsal-1,LMO3,0.027326226470860245,2.995330443374761,0.9702080670653519
Gluta-Dorsal-1,ACTN2,0.025155694956765482,5.01110864100143,0.9228423669520622
Gluta-Dorsal-1,CBLN2,0.0474348447392661,5.480695165948451,0.8999669693214329
Gluta-Dorsal-1,RORB,0.03135489012134695,2.965838340269595,0.875
Gluta-Dorsal-1,SLC24A4,0.040042937683541995,6.063367101343152,0.7754340047052196
Gluta-Dorsal-1,GFRA1,0.027327681738239275,6.027878400190829,0.7625945870675649
Gluta-Dorsal-1,TRHDE,0.04212412709723945,6.156637707748187,0.7498581312969802
Gluta-Dorsal-1,CUX2,0.032931490280761457,3.051527848663547,0.744144395512461
Gluta-Dorsal-1,CDH4,0.08130458127715331,6.086648949724973,0.7401245860347152
Gluta-Dorsal-2,SEL1L3,0.07482382555186999,5.687990871682935,0.914988858650115
Gluta-Dorsal-2,HTR2A,0.021666945396890368,2.2464860394456663,0.9069900176489086
Gluta-Dorsal-2,FRMPD1,0.026765260158739854,5.012632988555109,0.9052053612869506
Gluta-Dorsal-2,CASZ1,0.04176586648856121,5.553291688235894,0.8987033546545437
Gluta-Dorsal-2,PCSK1,0.02622074436207497,2.9989797367960063,0.8725910670485381
Gluta-Dorsal-2,TMEM132D,0.025119267968776927,3.039222860601773,0.824607701979973
Gluta-Dorsal-2,TOX,0.031229005745879685,4.951527872870256,0.82
Gluta-Dorsal-2,SST,0.04185967497392557,3.164501224009992,0.7970218935258718
Gluta-Dorsal-2,NR2F1,0.04824703017637614,5.789496357279194,0.794913682565727
Gluta-Dorsal-2,SLC24A4,0.026934409664656316,3.1598064180029724,0.7784513630875144
Gluta-Dorsal-3,ITGA8,0.016950648445529643,2.3468931852715835,1.0
Gluta-Dorsal-3,COL25A1,0.032461738716744064,3.0385547186067914,0.9399486665907536
Gluta-Dorsal-3,GOLIM4,0.020607660752676386,2.7943072333288286,0.9341929080882434
Gluta-Dorsal-3,CASZ1,0.030794269636827007,5.4960206813240955,0.9005868730017252
Gluta-Dorsal-3,NRN1,0.019264752401778242,5.150811071951262,0.8899772369875132
